Season ;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA
2018;10.03.2019;Hannover;Leverkusen;2;3;A;0;2;A;11;15;5;5;14;15;6;6;3;1;0;0;8,5;5,75;1,3;7,75;5,25;1,36
2018;10.03.2019;Hoffenheim;Nurnberg;2;1;H;1;0;H;18;11;6;5;10;7;8;3;3;2;0;0;1,25;5,75;12;1,28;6,25;9,5
2018;11.03.2019;Fortuna Dusseldorf;Ein Frankfurt;0;3;A;0;0;D;7;15;3;6;9;14;1;5;1;2;0;0;2,75;3,4;2,55;2,7;3,6;2,5
2018;15.03.2019;M'gladbach;Freiburg;1;1;D;1;1;D;13;10;2;2;10;13;10;6;0;3;0;0;1,53;3,9;6,25;1,6;4,1;5,5
2018;16.03.2019;Augsburg;Hannover;3;1;H;0;1;A;22;13;10;4;11;10;2;3;1;4;0;0;1,61;4,33;5;1,62;4,2;5,25
2018;16.03.2019;Hertha;Dortmund;2;3;A;2;1;H;7;25;4;8;10;5;4;10;3;3;2;0;4,2;3,75;1,85;4,1;3,7;1,87
2018;16.03.2019;Schalke 04;RB Leipzig;0;1;A;0;1;A;14;15;3;4;12;16;0;6;1;1;0;0;3,75;3,6;2;3,8;3,5;2
2018;16.03.2019;Stuttgart;Hoffenheim;1;1;D;0;1;A;13;21;2;8;10;15;4;9;4;2;0;0;3,7;4;1,85;3,8;4;1,85
2018;16.03.2019;Wolfsburg;Fortuna Dusseldorf;5;2;H;1;1;D;19;18;10;6;15;9;7;5;1;1;0;0;1,75;3,75;4,75;1,75;3,7;4,75
2018;17.03.2019;Bayern Munich;Mainz;6;0;H;3;0;H;22;7;11;1;7;5;13;2;1;0;0;0;1,12;9;17;1,13;9;19
2018;17.03.2019;Ein Frankfurt;Nurnberg;1;0;H;1;0;H;24;9;4;3;4;13;8;3;0;2;0;0;1,4;5;7,5;1,42;4,75;7,5
2018;17.03.2019;Leverkusen;Werder Bremen;1;3;A;0;2;A;15;10;2;5;8;11;10;3;3;2;0;0;1,6;4,2;5,25;1,57;4,33;5,5
2018;29.03.2019;Hoffenheim;Leverkusen;4;1;H;1;1;D;13;18;5;6;8;6;4;7;2;2;0;0;2,37;3,8;2,7;2,25;3,9;2,85
2018;30.03.2019;Dortmund;Wolfsburg;2;0;H;0;0;D;11;7;5;3;11;13;5;4;0;3;0;0;1,5;4,33;6,5;1,5;4,5;6,25
2018;30.03.2019;Fortuna Dusseldorf;M'gladbach;3;1;H;3;0;H;8;13;4;6;14;13;1;2;2;3;0;0;3;3,5;2,3;2,95;3,5;2,35
2018;30.03.2019;Freiburg;Bayern Munich;1;1;D;1;1;D;12;26;5;8;8;9;1;7;3;1;0;0;12;6,5;1,22;10,5;6,25;1,26
2018;30.03.2019;Nurnberg;Augsburg;3;0;H;0;0;D;12;14;4;3;8;12;4;4;1;3;0;0;2,87;3,3;2,5;2,75;3,3;2,6
2018;30.03.2019;RB Leipzig;Hertha;5;0;H;2;0;H;21;6;9;0;7;6;6;3;1;1;0;0;1,5;4,33;6,5;1,5;4,33;6,5
2018;30.03.2019;Werder Bremen;Mainz;3;1;H;2;0;H;8;12;4;5;11;9;7;8;0;1;0;0;1,61;4,33;5;1,65;4;5,25
2018;31.03.2019;Ein Frankfurt;Stuttgart;3;0;H;1;0;H;11;10;5;3;13;10;5;5;2;1;0;0;1,44;5;6,5;1,48;4,75;6
2018;31.03.2019;Hannover;Schalke 04;0;1;A;0;1;A;15;6;3;3;16;17;8;2;1;1;0;0;4,5;3,6;1,8;4,33;3,7;1,83
2018;05.04.2019;Mainz;Freiburg;5;0;H;3;0;H;9;17;5;5;17;7;2;7;3;1;0;0;2,2;3,3;3,4;2,2;3,4;3,3
2018;06.04.2019;Bayern Munich;Dortmund;5;0;H;4;0;H;22;5;10;1;9;12;11;1;1;2;0;0;1,53;4,75;5,25;1,55;5;5
2018;06.04.2019;Hertha;Fortuna Dusseldorf;1;2;A;1;1;D;13;13;3;7;18;11;2;6;2;1;0;0;1,9;3,6;4;1,9;3,6;4,1
2018;06.04.2019;Leverkusen;RB Leipzig;2;4;A;2;1;H;11;8;4;4;10;12;6;2;2;1;0;0;2,3;3,75;2,9;2,35;3,6;2,85
2018;06.04.2019;Schalke 04;Ein Frankfurt;1;2;A;1;1;D;6;16;4;5;16;8;3;6;5;1;1;0;3,3;3,5;2,15;3,3;3,4;2,2
2018;06.04.2019;Stuttgart;Nurnberg;1;1;D;0;1;A;14;19;4;6;8;11;12;5;1;3;0;0;1,8;3,75;4,5;1,8;3,7;4,5
2018;06.04.2019;Wolfsburg;Hannover;3;1;H;1;1;D;13;11;5;4;9;11;9;2;1;2;0;0;1,33;5,5;8,5;1,36;5,25;8,25
2018;07.04.2019;Augsburg;Hoffenheim;0;4;A;0;1;A;8;18;0;9;9;10;4;3;1;1;0;0;3,6;4,33;1,83;3,7;4,25;1,85
2018;07.04.2019;M'gladbach;Werder Bremen;1;1;D;0;0;D;15;12;3;6;7;6;7;1;2;2;0;0;2,05;3,6;3,4;2,1;3,6;3,4
2018;12.04.2019;Nurnberg;Schalke 04;1;1;D;0;0;D;17;16;6;2;12;13;11;9;1;2;0;0;3,4;3,25;2,25;3,3;3,3;2,25
2018;13.04.2019;Dortmund;Mainz;2;1;H;2;0;H;11;17;7;9;10;6;4;4;0;1;0;0;1,3;5,75;9,5;1,3;5,75;9,5
2018;13.04.2019;Hannover;M'gladbach;0;1;A;0;0;D;12;18;5;9;10;8;3;12;0;0;0;0;5,25;4,33;1,6;5,5;4,1;1,6
2018;13.04.2019;RB Leipzig;Wolfsburg;2;0;H;2;0;H;21;6;10;2;19;12;9;3;1;1;0;0;1,57;4,2;5,75;1,57;4,1;6
2018;13.04.2019;Stuttgart;Leverkusen;0;1;A;0;0;D;13;18;5;5;13;11;7;6;1;0;1;0;4,2;4,2;1,75;4,4;3,8;1,78
2018;13.04.2019;Werder Bremen;Freiburg;2;1;H;0;0;D;17;9;7;5;18;7;7;3;1;3;0;0;1,6;4;5,75;1,6;4,1;5,5
2018;14.04.2019;Ein Frankfurt;Augsburg;1;3;A;1;2;A;17;18;4;6;17;9;8;2;3;1;1;0;1,45;4,5;6,5;1,48;4,6;6,5
2018;14.04.2019;Fortuna Dusseldorf;Bayern Munich;1;4;A;0;2;A;7;21;2;10;11;8;2;6;1;0;0;0;12;7,5;1,18;12,5;7,25;1,2
2018;14.04.2019;Hoffenheim;Hertha;2;0;H;1;0;H;30;5;7;2;8;16;9;3;1;0;0;0;1,4;5;6,5;1,44;5;6,5
2018;20.04.2019;Augsburg;Stuttgart;6;0;H;3;0;H;24;14;13;4;13;6;9;4;0;0;0;0;2,05;3,5;3,6;2;3,4;3,6
2018;20.04.2019;Bayern Munich;Werder Bremen;1;0;H;0;0;D;28;3;7;0;10;12;14;3;0;2;0;1;1,14;8;19;1,16;7,5;13,5
2018;20.04.2019;Leverkusen;Nurnberg;2;0;H;0;0;D;20;5;9;1;11;7;11;1;0;0;0;0;1,3;5,75;9,5;1,28;5,5;9
2018;20.04.2019;Mainz;Fortuna Dusseldorf;3;1;H;1;1;D;21;17;5;7;10;14;3;7;0;3;0;0;2,1;3,6;3,4;2,1;3,5;3,2
2018;20.04.2019;M'gladbach;RB Leipzig;1;2;A;0;1;A;14;14;4;4;13;14;2;4;0;2;0;0;3;3,75;2,25;2,85;3,4;2,35
2018;20.04.2019;Schalke 04;Hoffenheim;2;5;A;0;2;A;15;11;5;6;13;15;6;1;2;3;0;0;3,6;4;1,9;3,5;3,9;1,9
2018;21.04.2019;Freiburg;Dortmund;0;4;A;0;1;A;9;10;2;6;10;6;5;3;2;0;0;0;6;4,33;1,53;5,5;4,2;1,55
2018;21.04.2019;Hertha;Hannover;0;0;D;0;0;D;16;13;3;5;13;9;5;8;4;1;0;0;1,53;4,33;6;1,5;4,2;6
2018;22.04.2019;Wolfsburg;Ein Frankfurt;1;1;D;0;0;D;21;12;8;3;10;8;13;6;2;3;0;0;2,55;3,6;2,55;2,5;3,5;2,6
2018;26.04.2019;Augsburg;Leverkusen;1;4;A;1;1;D;8;13;2;7;11;8;3;3;1;0;0;0;4,5;4,33;1,66;4,5;4,4;1,67
2018;27.04.2019;Dortmund;Schalke 04;2;4;A;1;2;A;8;8;2;4;9;18;2;4;0;6;2;0;1,3;5,5;9;1,3;5,5;10
2018;27.04.2019;Ein Frankfurt;Hertha;0;0;D;0;0;D;10;10;4;3;13;15;2;4;0;5;0;1;1,4;4,75;7;1,42;5;6,75
2018;27.04.2019;Fortuna Dusseldorf;Werder Bremen;4;1;H;2;1;H;13;18;6;9;10;13;4;9;1;3;0;0;3,2;3,4;2,2;2,95;3,6;2,3
2018;27.04.2019;Hannover;Mainz;1;0;H;0;0;D;7;23;3;4;10;14;4;7;2;1;0;0;3;3,4;2,3;2,9;3,7;2,3
2018;27.04.2019;RB Leipzig;Freiburg;2;1;H;1;0;H;15;14;4;8;15;15;5;4;3;5;0;0;1,25;5,5;12;1,25;6,25;11,5
2018;27.04.2019;Stuttgart;M'gladbach;1;0;H;0;0;D;13;17;6;4;18;8;2;7;2;1;0;0;3,5;3,5;2,05;3,6;3,7;2
2018;28.04.2019;Hoffenheim;Wolfsburg;1;4;A;1;1;D;19;22;7;10;13;9;9;3;2;2;0;0;1,45;4,75;6;1,5;5;5,5
2018;28.04.2019;Nurnberg;Bayern Munich;1;1;D;0;0;D;9;18;4;6;11;8;5;5;1;2;0;0;15;8;1,14;17,5;8,75;1,14
2018;03.05.2019;Mainz;RB Leipzig;3;3;D;1;2;A;14;15;6;5;14;12;6;4;1;1;0;0;4,5;4,2;1,7;4,5;4,1;1,7
2018;04.05.2019;Bayern Munich;Hannover;3;1;H;2;0;H;27;2;14;1;9;5;11;0;0;3;0;1;1,03;21;34;1,03;17,5;41
2018;04.05.2019;Hertha;Stuttgart;3;1;H;2;0;H;11;14;6;1;13;17;2;5;1;1;0;0;2,2;3,6;3,1;2,3;3,6;3
2018;04.05.2019;M'gladbach;Hoffenheim;2;2;D;0;1;A;10;26;5;9;10;18;2;7;2;4;0;0;2,7;4;2,3;2,75;4;2,3
2018;04.05.2019;Werder Bremen;Dortmund;2;2;D;0;2;A;14;21;4;8;17;7;4;8;2;1;0;0;3,25;3,75;2,05;3,1;3,75;2,15
2018;04.05.2019;Wolfsburg;Nurnberg;2;0;H;1;0;H;10;12;4;3;8;12;4;5;0;0;0;0;1,57;4,33;5,5;1,6;4,1;5,5
2018;05.05.2019;Freiburg;Fortuna Dusseldorf;1;1;D;1;1;D;9;16;3;3;12;11;5;4;2;3;1;0;2,1;3,75;3,2;2,1;3,7;3,3
2018;05.05.2019;Leverkusen;Ein Frankfurt;6;1;H;6;1;H;17;4;11;2;3;11;1;4;0;3;0;0;1,61;4,5;5;1,65;4,33;4,75
2018;05.05.2019;Schalke 04;Augsburg;0;0;D;0;0;D;14;7;3;3;4;7;7;4;1;0;0;0;1,8;3,8;4,33;1,8;3,8;4,33
2018;11.05.2019;Augsburg;Hertha;3;4;A;1;0;H;5;24;3;8;11;4;1;9;0;1;0;0;2,4;3,6;2,8;2,35;3,7;2,85
2018;11.05.2019;Dortmund;Fortuna Dusseldorf;3;2;H;1;0;H;15;8;5;3;11;12;2;4;1;0;0;1;1,3;6;8,5;1,3;6,5;8
2018;11.05.2019;Hannover;Freiburg;3;0;H;1;0;H;18;5;6;1;15;12;5;3;0;2;0;0;2,62;3,75;2,5;2,55;3,9;2,5
2018;11.05.2019;Hoffenheim;Werder Bremen;0;1;A;0;1;A;19;11;3;6;16;10;1;4;3;4;0;0;1,44;5,25;6;1,48;5,25;5,5
2018;11.05.2019;Leverkusen;Schalke 04;1;1;D;1;0;H;18;8;5;3;10;10;4;4;2;1;0;0;1,33;5,75;8;1,33;5,5;7,25
2018;11.05.2019;Nurnberg;M'gladbach;0;4;A;0;0;D;12;16;2;5;4;14;1;5;0;2;0;0;3,8;4;1,85;3,8;4;1,85
2018;11.05.2019;RB Leipzig;Bayern Munich;0;0;D;0;0;D;10;11;3;5;11;9;1;6;0;2;0;0;5;4;1,66;4,33;4,33;1,7
2018;11.05.2019;Stuttgart;Wolfsburg;3;0;H;1;0;H;11;8;4;2;14;10;4;3;1;2;0;0;3,2;3,5;2,2;3;3,8;2,2
2018;12.05.2019;Ein Frankfurt;Mainz;0;2;A;0;0;D;13;15;4;4;10;20;9;6;1;1;0;0;1,6;4,2;5,25;1,55;4,6;5,25
2018;18.05.2019;Bayern Munich;Ein Frankfurt;5;1;H;1;0;H;23;6;14;2;7;13;5;3;2;2;0;0;1,25;6,5;10;1,25;6,25;11
2018;18.05.2019;Fortuna Dusseldorf;Hannover;2;1;H;0;0;D;15;14;7;3;13;9;2;7;2;1;0;0;1,55;4,2;6;1,57;4,5;5,25
2018;18.05.2019;Freiburg;Nurnberg;5;1;H;2;0;H;18;14;8;5;15;9;4;2;2;1;0;0;1,75;4;4,33;1,78;4;4,2
2018;18.05.2019;Hertha;Leverkusen;1;5;A;1;2;A;9;13;4;8;10;14;4;3;1;1;0;0;7;4,5;1,44;6,25;5;1,45
2018;18.05.2019;Mainz;Hoffenheim;4;2;H;0;2;A;22;19;12;7;17;9;8;5;2;4;0;1;4,2;4,75;1,65;4,33;5;1,62
2018;18.05.2019;M'gladbach;Dortmund;0;2;A;0;1;A;7;12;0;3;8;6;2;2;1;1;0;0;2,9;4;2,2;2,95;4,1;2,15
2018;18.05.2019;Schalke 04;Stuttgart;0;0;D;0;0;D;12;16;3;8;10;8;7;5;0;1;0;0;1,61;4,2;5,25;1,62;4,33;5
2018;18.05.2019;Werder Bremen;RB Leipzig;2;1;H;1;0;H;6;10;3;3;16;12;3;9;2;2;0;0;2,5;4;2,5;2,65;3,8;2,45
2018;18.05.2019;Wolfsburg;Augsburg;8;1;H;3;0;H;18;12;10;4;5;11;6;5;0;2;0;0;1,4;4,75;8;1,45;5;6,25
2019;16.08.2019;Bayern Munich;Hertha;2;2;D;1;2;A;17;6;7;3;6;17;12;0;3;3;0;0;1,14;8;15;1,18;7;16
2019;17.08.2019;Dortmund;Augsburg;5;1;H;1;1;D;23;5;10;1;8;6;10;0;0;0;0;0;1,2;7;13;1,22;6,5;12,5
2019;17.08.2019;Freiburg;Mainz;3;0;H;0;0;D;19;19;8;5;6;15;5;5;1;3;0;0;2,25;3,25;3,4;2,2;3,3;3,4
2019;17.08.2019;Leverkusen;Paderborn;3;2;H;2;2;D;13;11;4;6;8;9;6;6;2;0;0;0;1,25;6;12;1,3;5,5;10
2019;17.08.2019;Werder Bremen;Fortuna Dusseldorf;1;3;A;0;1;A;23;12;10;7;8;13;14;5;0;2;0;0;1,75;3,75;4,75;1,75;4;4,4
2019;17.08.2019;Wolfsburg;FC Koln;2;1;H;1;0;H;14;11;5;2;14;18;2;6;1;3;0;0;1,95;3,5;4;1,91;3,6;4
2019;17.08.2019;M'gladbach;Schalke 04;0;0;D;0;0;D;16;8;4;1;8;10;8;3;3;2;0;0;2;3,5;3,75;2,1;3,5;3,5
2019;18.08.2019;Ein Frankfurt;Hoffenheim;1;0;H;1;0;H;17;10;8;1;16;9;10;5;3;1;0;0;2,25;3,6;3;2,35;3,5;2,95
2019;18.08.2019;Union Berlin;RB Leipzig;0;4;A;0;3;A;13;14;2;8;14;5;3;6;1;0;0;0;5;3,8;1,7;4,4;4,1;1,72
2019;23.08.2019;FC Koln;Dortmund;1;3;A;1;0;H;13;14;1;6;11;10;7;8;2;1;0;0;6,5;4,75;1,44;6,5;4,75;1,42
2019;24.08.2019;Augsburg;Union Berlin;1;1;D;0;0;D;12;13;4;1;16;19;3;4;3;1;0;1;2,2;3,4;3,3;2,2;3,3;3,2
2019;24.08.2019;Fortuna Dusseldorf;Leverkusen;1;3;A;0;3;A;11;11;6;7;14;10;1;5;3;2;0;0;4,75;4;1,7;4,25;4;1,72
2019;24.08.2019;Hoffenheim;Werder Bremen;3;2;H;0;1;A;10;18;3;6;13;15;3;6;2;5;0;1;1,85;3,6;4,2;1,85;3,75;3,75
2019;24.08.2019;Mainz;M'gladbach;1;3;A;1;1;D;21;15;4;6;12;14;3;5;2;2;0;0;2,9;3,4;2,4;2,85;3,4;2,35
2019;24.08.2019;Paderborn;Freiburg;1;3;A;1;2;A;15;9;2;4;20;6;9;5;3;1;0;0;2,37;3,5;2,9;2,35;3,5;2,75
2019;24.08.2019;Schalke 04;Bayern Munich;0;3;A;0;1;A;9;10;2;6;11;10;3;4;0;0;0;0;9;4,75;1,36;7,75;4,75;1,36
2019;25.08.2019;RB Leipzig;Ein Frankfurt;2;1;H;1;0;H;13;11;5;5;10;13;4;1;2;3;0;0;1,5;4,5;6;1,45;4,6;6
2019;25.08.2019;Hertha;Wolfsburg;0;3;A;0;1;A;8;9;2;4;15;11;2;5;1;0;0;0;2,4;3,4;2,9;2,4;3,5;2,7
2019;30.08.2019;M'gladbach;RB Leipzig;1;3;A;0;1;A;11;14;3;6;17;19;9;5;3;2;0;0;3,2;4;2,05;3,2;3,8;2,1
2019;31.08.2019;Bayern Munich;Mainz;6;1;H;2;1;H;19;7;10;4;16;12;10;1;3;3;0;0;1,08;11;26;1,09;10,5;26
2019;31.08.2019;Freiburg;FC Koln;1;2;A;1;0;H;14;9;1;3;6;15;5;6;0;2;0;0;2,37;3,5;3;2,45;3,5;2,8
2019;31.08.2019;Leverkusen;Hoffenheim;0;0;D;0;0;D;20;6;2;1;7;11;19;0;2;2;0;0;1,53;4,75;5,25;1,55;5;5
2019;31.08.2019;Schalke 04;Hertha;3;0;H;1;0;H;9;9;2;3;13;9;5;3;1;1;0;0;2,1;3,6;3,4;2,1;3,5;3,5
2019;31.08.2019;Wolfsburg;Paderborn;1;1;D;0;1;A;15;7;5;3;8;12;8;3;0;3;0;0;1,44;5;6;1,42;5;6,75
2019;31.08.2019;Union Berlin;Dortmund;3;1;H;1;1;D;15;13;7;2;13;2;7;4;0;0;0;0;10;5,75;1,28;9,75;5,75;1,3
2019;01.09.2019;Werder Bremen;Augsburg;3;2;H;2;1;H;15;12;5;6;9;11;4;2;1;4;0;1;1,72;4;4,5;1,65;4,1;5
2019;01.09.2019;Ein Frankfurt;Fortuna Dusseldorf;2;1;H;0;1;A;15;14;8;4;13;15;4;1;2;4;0;0;1,66;4;4,75;1,7;4;4,75
2019;13.09.2019;Fortuna Dusseldorf;Wolfsburg;1;1;D;1;1;D;12;15;3;6;7;14;3;8;0;2;0;0;3,1;3,5;2,25;2,95;3,6;2,3
2019;14.09.2019;Augsburg;Ein Frankfurt;2;1;H;2;0;H;9;23;6;3;8;8;2;11;2;1;0;0;3,5;3,6;2,05;3,5;3,75;2
2019;14.09.2019;Dortmund;Leverkusen;4;0;H;1;0;H;11;22;9;12;9;11;3;3;0;3;0;0;1,8;4;4;1,75;4,1;4,25
2019;14.09.2019;FC Koln;M'gladbach;0;1;A;0;1;A;14;15;7;4;22;17;4;7;2;2;0;0;2,5;3,5;2,7;2,6;3,4;2,7
2019;14.09.2019;Mainz;Hertha;2;1;H;1;0;H;14;16;5;8;16;11;6;3;2;2;0;0;2,3;3,4;3,1;2,4;3,5;2,9
2019;14.09.2019;Union Berlin;Werder Bremen;1;2;A;1;1;D;12;16;5;7;23;10;7;4;3;4;1;1;2,87;3,5;2,4;2,9;3,5;2,4
2019;14.09.2019;RB Leipzig;Bayern Munich;1;1;D;1;1;D;12;14;6;7;11;4;3;6;4;2;0;0;3,8;4;1,85;3,75;4,1;1,85
2019;15.09.2019;Hoffenheim;Freiburg;0;3;A;0;2;A;22;16;5;8;10;6;12;4;0;2;0;0;1,7;4,2;4,5;1,7;4,2;4,5
2019;15.09.2019;Paderborn;Schalke 04;1;5;A;1;1;D;9;18;1;11;17;12;3;5;2;1;0;0;3,1;3,5;2,25;3;3,75;2,2
2019;20.09.2019;Schalke 04;Mainz;2;1;H;1;0;H;19;14;6;3;7;15;5;5;1;1;0;0;1,61;4,2;5;1,65;3,9;5,25
2019;21.09.2019;Bayern Munich;FC Koln;4;0;H;1;0;H;24;16;5;2;15;20;12;4;4;0;0;1;1,11;10;21;1,13;9;19,5
2019;21.09.2019;Freiburg;Augsburg;1;1;D;1;1;D;17;12;5;2;13;13;7;4;1;1;0;0;1,9;3,75;3,8;1,87;3,75;4
2019;21.09.2019;Hertha;Paderborn;2;1;H;1;0;H;6;17;4;8;13;15;1;8;4;4;0;0;1,7;4;4,75;1,7;4;4,75
2019;21.09.2019;Leverkusen;Union Berlin;2;0;H;2;0;H;20;4;7;0;10;10;8;1;0;1;0;1;1,36;5,5;7,5;1,36;5,25;8
2019;21.09.2019;Werder Bremen;RB Leipzig;0;3;A;0;2;A;11;14;1;7;11;13;4;7;0;3;0;1;4,2;4,2;1,72;4,33;4,2;1,72
2019;22.09.2019;M'gladbach;Fortuna Dusseldorf;2;1;H;0;1;A;23;18;11;4;14;11;10;4;2;3;0;0;1,66;4;5;1,67;4;5
2019;22.09.2019;Ein Frankfurt;Dortmund;2;2;D;1;1;D;17;15;3;7;18;10;5;8;2;2;0;0;4,33;4;1,75;4,4;4,25;1,7
2019;23.09.2019;Wolfsburg;Hoffenheim;1;1;D;1;1;D;12;11;4;5;11;18;4;6;2;4;0;0;1,95;3,75;3,75;1,95;3,9;3,5
2019;27.09.2019;Union Berlin;Ein Frankfurt;1;2;A;0;0;D;12;14;5;6;11;12;4;5;1;1;0;0;3;3,5;2,3;3;3,6;2,3
2019;28.09.2019;Augsburg;Leverkusen;0;3;A;0;1;A;8;11;1;5;16;9;1;3;4;0;0;0;5;4,5;1,6;5;4,5;1,6
2019;28.09.2019;Hoffenheim;M'gladbach;0;3;A;0;1;A;17;11;4;5;10;11;2;5;2;2;0;0;2,5;3,5;2,75;2,45;3,5;2,8
2019;28.09.2019;Mainz;Wolfsburg;0;1;A;0;1;A;15;4;5;3;9;15;10;1;2;3;0;0;2,9;3,5;2,37;2,8;3,5;2,45
2019;28.09.2019;Paderborn;Bayern Munich;2;3;A;0;1;A;10;18;5;6;7;6;11;5;1;1;0;0;15;10;1,14;17;8,25;1,15
2019;28.09.2019;RB Leipzig;Schalke 04;1;3;A;0;2;A;17;13;6;8;13;11;8;4;1;1;0;0;1,53;4,33;6;1,55;4,25;6
2019;28.09.2019;Dortmund;Werder Bremen;2;2;D;2;1;H;19;11;7;5;8;10;9;2;1;0;0;0;1,25;6,5;11;1,26;6,25;10,5
2019;29.09.2019;Fortuna Dusseldorf;Freiburg;1;2;A;1;1;D;17;9;7;3;9;9;5;1;2;2;0;0;2,37;3,4;2,87;2,4;3,5;2,9
2019;29.09.2019;FC Koln;Hertha;0;4;A;0;1;A;8;10;3;6;11;13;8;4;1;0;1;0;2,15;3,6;3,3;2,15;3,6;3,25
2019;04.10.2019;Hertha;Fortuna Dusseldorf;3;1;H;2;1;H;16;9;3;3;17;18;9;2;3;3;0;0;1,65;4;4,75;1,67;4,2;4,75
2019;05.10.2019;Bayern Munich;Hoffenheim;1;2;A;0;0;D;20;8;4;5;8;12;9;3;2;0;0;0;1,11;9;26;1,12;10;18,5
2019;05.10.2019;Freiburg;Dortmund;2;2;D;0;1;A;6;8;1;4;10;8;3;11;0;3;0;0;5,75;4,2;1,57;5,25;4,5;1,57
2019;05.10.2019;Leverkusen;RB Leipzig;1;1;D;0;0;D;11;11;8;5;11;12;4;0;2;2;0;0;2,25;3,5;3,1;2,3;3,8;2,85
2019;05.10.2019;Paderborn;Mainz;1;2;A;1;2;A;16;18;7;7;8;18;7;10;1;4;0;0;2,5;3,5;2,8;2,55;3,6;2,65
2019;05.10.2019;Schalke 04;FC Koln;1;1;D;0;0;D;15;9;3;5;15;15;6;4;4;4;0;0;1,57;4,33;5,5;1,62;4,1;5,25
2019;06.10.2019;M'gladbach;Augsburg;5;1;H;4;0;H;13;13;9;3;9;9;2;7;1;2;0;0;1,5;4,33;6,5;1,53;4,4;6
2019;06.10.2019;Wolfsburg;Union Berlin;1;0;H;0;0;D;13;14;4;3;17;15;5;4;2;2;0;0;1,66;4;5;1,65;4;5,25
2019;06.10.2019;Ein Frankfurt;Werder Bremen;2;2;D;0;1;A;24;11;7;5;12;8;10;1;2;1;0;0;2,1;3,6;3,4;2,15;3,7;3,2
2019;18.10.2019;Ein Frankfurt;Leverkusen;3;0;H;2;0;H;10;19;5;10;11;12;4;1;1;1;0;0;2,75;3,9;2,3;2,85;3,75;2,3
2019;19.10.2019;Augsburg;Bayern Munich;2;2;D;1;1;D;9;24;7;9;10;6;3;7;3;3;0;0;15;8;1,16;16;7,75;1,17
2019;19.10.2019;Fortuna Dusseldorf;Mainz;1;0;H;0;0;D;20;7;4;1;10;17;8;1;2;4;0;1;2,55;3,4;2,62;2,45;3,6;2,75
2019;19.10.2019;RB Leipzig;Wolfsburg;1;1;D;0;0;D;13;14;5;6;10;9;3;3;1;3;0;0;1,53;4,5;5,75;1,55;4,2;6
2019;19.10.2019;Union Berlin;Freiburg;2;0;H;1;0;H;18;12;5;4;21;13;3;4;3;0;0;0;2,5;3,5;2,7;2,4;3,6;2,8
2019;19.10.2019;Werder Bremen;Hertha;1;1;D;1;0;H;15;11;5;2;8;11;7;5;1;1;0;0;2,1;3,75;3,2;2,05;3,8;3,4
2019;19.10.2019;Dortmund;M'gladbach;1;0;H;0;0;D;20;13;7;3;13;15;10;8;1;2;0;0;1,44;5;6,5;1,45;5;6,25
2019;20.10.2019;FC Koln;Paderborn;3;0;H;1;0;H;16;9;6;1;6;7;6;9;0;0;0;0;1,65;4,5;4,33;1,67;4,2;4,6
2019;20.10.2019;Hoffenheim;Schalke 04;2;0;H;0;0;D;9;11;3;1;12;14;3;8;2;2;0;0;2,75;3,4;2,55;2,65;3,6;2,55
2019;25.10.2019;Mainz;FC Koln;3;1;H;1;1;D;18;16;6;8;20;9;5;10;2;2;0;0;2,5;3,6;2,62;2,55;3,5;2,7
2019;26.10.2019;Bayern Munich;Union Berlin;2;1;H;1;0;H;21;6;10;4;9;15;8;2;0;1;0;0;1,09;12;19;1,11;11;16,5
2019;26.10.2019;Freiburg;RB Leipzig;2;1;H;1;0;H;14;25;3;6;10;9;5;4;3;1;0;0;4;3,8;1,85;4,25;3,8;1,8
2019;26.10.2019;Hertha;Hoffenheim;2;3;A;0;2;A;13;17;4;8;17;12;4;4;3;3;1;0;2,05;3,6;3,6;2,1;3,5;3,5
2019;26.10.2019;Paderborn;Fortuna Dusseldorf;2;0;H;1;0;H;14;18;6;4;21;17;4;7;5;4;0;0;2,37;3,75;2,7;2,35;3,8;2,8
2019;26.10.2019;Schalke 04;Dortmund;0;0;D;0;0;D;13;8;3;3;8;7;8;2;3;2;0;0;3,1;3,6;2,2;3,1;3,4;2,3
2019;26.10.2019;Leverkusen;Werder Bremen;2;2;D;1;1;D;21;10;4;3;12;13;10;1;2;1;0;0;1,57;4,33;5,5;1,6;4,33;5,25
2019;27.10.2019;Wolfsburg;Augsburg;0;0;D;0;0;D;14;10;3;5;12;13;5;3;0;0;0;0;1,57;4,33;5,5;1,6;4,33;5,25
2019;27.10.2019;M'gladbach;Ein Frankfurt;4;2;H;2;0;H;12;15;7;3;12;11;5;6;1;1;0;0;1,83;4;3,75;1,95;3,7;3,75
2019;01.11.2019;Hoffenheim;Paderborn;3;0;H;3;0;H;12;9;7;2;7;12;4;4;0;1;0;0;1,4;4,75;7;1,45;4,75;6,5
2019;02.11.2019;Dortmund;Wolfsburg;3;0;H;0;0;D;17;12;8;3;12;18;7;2;1;3;0;0;1,5;4,5;6,5;1,5;4,33;6,5
